3 6 28,1928,3,6
65 01 July,1965,7,1
97.12.22,1997,12,22
1933/12,1933,12,00
AUGUST48,00,8,00
NOVEMBER 11 78,1978,11,11
2.08.90,1990,2,8
MAY 19 2005,2005,5,19
Jun  23 36,1936,6,23
05 30 93,1993,5,30
43 NOVEMBER 21,1943,11,21
05 1 Sep,00,9,1
57/31/12,1957,12,31
2-1,00,2,1
11 08 5,00,11,5
10.1932,1932,10,00
08Jan.,00,1,00
April 28 48,1948,4,28
48-16-6,1948,6,16
1987,1987,00,00
06-8a-15,2010,9,12
4/30/51,1951,4,30
1923,1923,00,00
may 1904,1904,5,00
04 4,00,04,4
96 17 7,1996,7,17
06.9,00,06,9
1934 16 5,1934,5,16
8.22,00,8,22
1949/09,1949,09,00
60 9 July,1960,7,9
9 2005,2005,9,00
61 07 14,1961,7,14
1/25/2004,2004,1,25
1978-2-07,1978,2,7
2014 July 8,2014,7,8
Feb 07 1924,1924,2,7
44.18.7,1944,7,18
8 July 12,2012,7,8
1949 04 26,1949,4,26
   apr. 13,00,4,13
12.29,00,12,29
1986 06 19,1986,6,19
90.09.1o,1990,9,1
90 28 Mars,1990,3,28
1918/09/26,1918,9,26
Feb 26 1956,1956,2,26
may 41,1941,5,00
06 03,00,06,03
04 47,1947,04,00
1962 17 dic,1962,12,17
Feb 24,00,2,24
01 04 1952,1952,1,4
94 21 MAI,1994,5,21
53.9.29,1953,9,29
45/9,1945,9,00
67.5.1o,1967,5,1
FEBUARY         26 74,1974,2,26
3/7,00,3,7
1935 10 2,1935,10,2
NOVEMBER71,00,11,00
April 2002,2002,4,00
01.10,00,01,10
58    apr. 29,1958,4,29
35-06-15,1935,6,15
59.08.27,1959,8,27
10-1991,1991,10,00
80.28.05,1980,5,28
12 10 1939,1939,12,10
AUGUST 14 07,2007,8,14
1926 22 oct,1926,10,22
04 31 48,1948,04,00
1903.31.07,1903,7,31
1933,1933,00,00
Sep1952,00,9,00
1950.02,1950,02,00
1923,1923,00,00
5.30,00,5,30
1935,1935,00,00
11 49,1949,11,00
68-7-24,1968,7,24
78 7 22,1978,7,22
NOVEMBER 1909,1909,11,00
35/07/09,1935,7,9
2 65,1965,2,00
33-11,1933,11,00
1935,1935,00,00
Jul 27 29,1929,7,27
1939,1939,00,00
5 26 1954,1954,5,26
1952,1952,00,00
1952.12.1o,1952,12,1
june 01,00,6,01
8.80,1980,8,00
9999MAR,00,3,00
18 4 July,00,7,4
49.08,1949,08,00
1962,1962,00,00
1936,1936,00,00
01-83,1983,01,00
2002.12.20,2002,12,20
   apr. 16 04,2004,4,16
1900 02 dic,1900,12,2
1980 15 may,1980,5,15
1983.7,1983,7,00
05.09.24,1924,5,9
11/07/12,2012,11,7
10 6 1909,1909,10,6
5/7/16,2016,5,7
1915.04.10,1915,4,10
6-19-2000,2000,6,19
50 june 31,1950,6,00
15 Nov.            1,00,11,1
2-71,1971,2,00
1942,1942,00,00
42-11-30,1942,11,30
1991,1991,00,00
1966,1966,00,00
1973 9 Aug.,1973,8,9
51/28/07,1951,7,28
52/2,1952,2,00
1900/9/1,1900,9,1
Jun  31,00,6,00
ene 11,00,1,11
1993,1993,00,00
05.36,1936,05,00
199X,00,1,00
11/2/1974,1974,11,2
14/11,00,14,11
15 2 06,2006,2,15
07-36,1936,07,00
5 8a,2010,9,12
0.10.7,00,0,7
03/20/04,2004,3,20
29-9-01,2001,9,29
5 ABRIL,00,4,00
06-1973,1973,06,00
17.3,00,17,3
37.03.15,1937,3,15
46 28 oct,1946,10,28
1905,2005,00,00
42/10,1942,10,00
April 7 57,1957,4,7
48 06 18,1948,6,18
11.10.78,1978,11,10
02 8 1983,1983,2,8
1912 Jun,1912,6,00
04/19,00,04,19
12.1912,1912,12,00
2009 24 AUGUST,2009,8,24
195,1900,1,1
85 16 Nov.,1985,11,16
2-6,00,2,6
6/13/1981,1981,6,13
1917,2017,00,00
7/25/27,1927,7,25
08.88,1988,08,00
44.09,1944,09,00
57 ABRIL 20,1957,4,20
09.29,00,09,29
48/15/2,1948,2,15
1972,1972,00,00
40 28 2,1940,2,28
9999.06.04,9899,6,4
1939 oct,1939,10,00
36 06 24,1936,6,24
Feb 5,00,2,5
10/1o,2018,9,12
2-29,00,2,29
11 8,00,11,8
september 15 1932,1932,9,15
may1912,00,5,00
02.25,00,02,25
10/09/65,1965,10,9
29/2/17,00,29,17
1958-04,1958,04,00
oct 08,00,10,08
06-8a,2010,9,12
10/25/22,1922,10,25
03 15 91,1991,3,15
86-9,1986,9,00
12 25,00,12,25
4/02/72,1972,4,2
4 1929,1929,4,00
61 AUGUST 21,1961,8,21
4-07,00,4,07
1/05,00,1,05
10-1919,1919,10,00
1982,1982,00,00
december2006,00,12,00
12.99,1999,12,00
75 10,1975,10,00
65-02-10,1965,2,10
85-15-3,1985,3,15
1976.09,1976,09,00
12 8 0,00,12,0
69/10/13,1969,10,13
1918,2018,00,00
July 51,1951,7,00
195,1900,1,1
Feb 20,00,2,20
93.23.5,1993,5,23
04.38,1938,04,00
1995,1995,00,00
19 06,00,19,06
10-24,00,10,24
34 15 NOVEMBER,1934,11,15
July 1977,1977,7,00
89/05,1989,05,00
FEBRUARY 11 48,1948,2,11
07-09-78,1978,7,9
12.05,00,12,05
07 01 January,00,1,01
3.18,00,3,18
03-21-07,2007,3,21
48.8.13,1948,8,13
1960 11 Feb,1960,2,11
October 17,00,10,17
7-8a-95,2010,9,12
4.21.1944,1944,4,21
04 11 84,1984,4,11
23.30.4,1930,4,23
4.30,00,4,30
95.15.12,1995,12,15
6 68,1968,6,00
11-1975,1975,11,00
   apr. 26,00,4,26
10-08-38,1938,10,8
77/7,1977,7,00
10/30/32,1932,10,30
Feb 1902,1902,2,00
1916/1/06,1916,1,6
1972-20-5,1972,5,20
61 june,1961,6,00
1926,1926,00,00
38 Jan.,1938,1,00
10/7,00,10,7
08/24,00,08,24
1958,1958,00,00
65.10.06,1965,10,6
12.62,1962,12,00
2-19-52,1952,2,19
3.20,00,3,20
38 DÉCEMBRE 28,1938,12,28
05.22.84,1984,5,22
9 16 54,1954,9,16
07-31-31,1931,7,31
1990,1990,00,00
32 05,1932,05,00
1915/06/29,1915,6,29
1992,1992,00,00
24 ABRIL,00,4,00
07-1905,1905,07,00
10-67,1967,10,00
11-199X,00,1,00
67October15,1967,10,15
96Août21,1996,8,21
26 25 1,1925,1,26
DÉCEMBRE 199X,00,1,00
09/1922,1922,09,00
1950-15-8,1950,8,15
MAY 23 17,2017,5,23
July 20,00,7,20
6 25 63,1963,6,25
9-11-28,1928,9,11
195,1900,1,1
33 31 01,1933,1,31
1962/26/12,1962,12,26
12 17,00,12,17
1941,1941,00,00
43July,00,7,00
1966,1966,00,00
71-08-02,1971,8,2
10/16,00,10,16
12 05 1979,1979,12,5
32AUGUST17,1932,8,17
02/1930,1930,02,00
1923,1923,00,00
2001-01,2001,01,00
1919 31 Dec,1919,12,31
2014.6.06,2014,6,6
04 1977,1977,04,00
1999,1999,00,00
1940 dic,1940,12,00
AUGUST 20 96,1996,8,20
apr.89,1989,4,00
60 1 2,1960,1,2
1944 5 02,1944,5,2
1955 03 13,1955,3,13
69-10-10,1969,10,10
2006.26.4,2006,4,26
9 dic,00,12,00
02.16,00,02,16
1962.23.5,1962,5,23
june 64,1964,6,00
11 15 24,1924,11,15
1938,1938,00,00
1967,1967,00,00
96 ene 3,1996,1,3
1966,1966,00,00
2012,1920,1,2
1972,1972,00,00
6 2006,2006,6,00
10 18 march,00,3,18
ABRIL 16 63,1963,4,16
1944    apr. 27,1944,4,27
1945 January 4,1945,1,4
1996 15 Mars,1996,3,15
10-20-67,1967,10,20
83Août,00,9,00
june 39,1939,6,00
3 88,1988,3,00
1913 30 05,1913,5,30
1927 July 14,1927,7,14
7-2007,2007,7,00
1905,2005,00,00
1964,1964,00,00
73 08,1973,08,00
19 11 june,00,6,11
22 10 december,00,12,10
12/23,00,12,23
Sep 28 28,1928,9,28
1963/01/30,1963,1,30
1969,1969,00,00
1944 10 15,1944,10,15
80.03,1980,03,00
18.12,00,18,12
63 MAR 18,1963,3,18
1926/02/7,1926,2,7
Jun  22,00,6,22
11 29,00,11,29
90-23-2,1990,2,23
2-10,00,2,10
15/5/24,1924,5,15
06-1984,1984,06,00
37 22 september,1937,9,22
08-1929,1929,08,00
1947,1947,00,00
50 MAY,1950,5,00
12-23-199X,00,1,23
05 98,1998,05,00
1935.8,1935,8,00
11dic,00,12,00
DÉCEMBRE 83,1983,00,00
51/7/07,1951,7,7
Dec 9 7,00,12,7
90 june 27,1990,6,27
1/2011,2011,1,00
13-2-1,00,13,1
1992,1992,00,00
03.21.1997,1997,3,21
11/1/199,1999,11,1
1969 FEBRUARY 07,1969,2,7
1945,1945,00,00
07-14-46,1946,7,14
AUGUST 7 6,00,8,6
11.26,00,11,26
31    apr. 15,00,4,15
1909 MAR,1909,3,00
1987,1987,00,00
5-24,00,5,24
51/03,1951,03,00
58 04,1958,04,00
74/12/28,1974,12,28
1953/02,1953,02,00
30 8 30,1930,8,30
march 11,00,3,11
1919 Jan.,1919,1,00
84/4/18,1984,4,18
49 04,1949,04,00
10-12,00,10,12
53 Août 20,1953,8,20
98 22 june,1998,6,22
Dec 22,00,12,22
08/1940,1940,08,00
1924,1924,00,00
1.1991,1991,1,00
1943,1943,00,00
1932,1932,00,00
199X/09,00,1,09
1956-3-28,1956,3,28
9.9,00,9,9
82 9 11,1982,9,11
1990,1990,00,00
8 11 1948,1948,8,11
09.7,00,09,7
1987,1987,00,00
1966,1966,00,00
11-22,00,11,22
7/5/16,2016,7,5
1916,2016,00,00
3/28/76,1976,3,28
66.6,1966,6,00
85.6.27,1985,6,27
1957 september,1957,9,00
1930 April,1930,4,00
1977,1977,00,00
04/1o/10,2010,4,1
05/23,00,05,23
september 81,1981,9,00
1937,1937,00,00
1963,1963,00,00
06-1901,1901,06,00
1 25,00,1,25
11/19,00,11,19
10-06,00,10,06
1948 Jun  17,1948,6,17
12 25,00,12,25
74-30-7,1974,7,30
FEBRUARY 22,00,2,22
October 11 25,1925,10,11
Nov.            46,1946,11,00
1953,1953,00,00
09 31,00,09,00
1906,2006,00,00
1982-5,1982,5,00
77-12-31,1977,12,31
1901,2001,00,00
2011 Sept.,2011,9,00
4/19,00,4,19
1921,1921,00,00
1976,1976,00,00
12.22.1910,1910,12,22
11.7.24,1924,11,7
07-91,1991,07,00
2001 25 2,2001,2,25
12-18,00,12,18
7-07,00,7,07
02 13,00,02,13
1989/10,1989,10,00
87-13-07,1987,7,13
1999,1999,00,00
03 7 16,2016,3,7
1977,1977,00,00
3 95,1995,3,00
1910 Jan. 18,1910,1,18
11-20,00,11,20
07-14-43,1943,7,14
57-1-3,1957,1,3
17 8 september,00,9,8
39 02,1939,02,00
1984,1984,00,00
1922 12,1922,12,00
08.61,1961,08,00
1984.3,1984,3,00
1920 Dec 11,1920,12,11
2003,2000,2,3
09-07-21,1921,9,7
1931,1931,00,00
september 13 96,1996,9,13
April 9 17,2017,4,9
2 FEBRUARY 14,2014,2,2
1908,2008,00,00
1995,1995,00,00
10 92,1992,10,00
05-52,1952,05,00
1955.18.10,1955,10,18
1941 July 13,1941,7,13
1953-12,1953,12,00
09-30-1995,1995,9,30
4-04,00,4,04
1980 ene 20,1980,1,20
1997.04,1997,04,00
1997,1997,00,00
8/6/12,2012,8,6
1906 may 28,1906,5,28
1923,1923,00,00
03 18 83,1983,3,18
67MAI2,1967,5,2
6.7.24,1924,6,7
69.03,1969,03,00
82-1-3,1982,1,3
4-27-2000,2000,4,27
195,1900,1,1
1985,1985,00,00
5.07.1948,1948,5,7
4 30,00,4,30
8 62,1962,8,00
8-7,00,8,7
1930,1930,00,00
April 16 37,1937,4,16
10.58,1958,10,00
4 21 14,2014,4,21
1917 may,1917,5,00
7.1997,1997,7,00
11 57,1957,11,00
1951ene28,1951,1,28
03 26 15,2015,3,26
8 23 Jun,00,6,23
Sep 63,1963,9,00
1940 september 25,1940,9,25
march 18 35,1935,3,18
01 51,1951,01,00
1919 January 11,1919,1,11
1976,1976,00,00
64/30/2,1964,30,2
1928.02.18,1928,2,18
7.2.06,2006,7,2
10-1970,1970,10,00
85 NOVEMBER 15,1985,11,15
17/1/7,00,17,7
91/11,1991,11,00
1968-6,1968,6,00
1906AUGUST10,1906,8,10
1983,1983,00,00
84 9 4,1984,9,4
AUGUST 7,00,8,7
09 7 1944,1944,9,7
Jul 12 1903,1903,7,12
83 11,1983,11,00
09 13 1990,1990,9,13
1957,1957,00,00
Jun77,00,6,00
1927,1927,00,00
Aug. 3 1934,1934,8,3
1988 march,1988,3,00
Jul 24,00,7,24
59 FEBRUARY 05,1959,2,5
1999-11,1999,11,00
89 10,1989,10,00
3-2-22,1922,3,2
1960.07,1960,07,00
5/1916,1916,5,00
1966/26/05,1966,5,26
4-1o-89,1989,4,1
41 4 28,1941,4,28
33/04,1933,04,00
31-07,00,07,00
1960.11.4,1960,11,4
3 6,00,3,6
ene 8a,00,9,00
01-1911,1911,01,00
6.18,00,6,18
61 26 may,1961,5,26
02 44,1944,02,00
93 3 17,1993,3,17
3-9,00,3,9
1915,2015,00,00
1977-31-02,1977,02,00
1951Feb,00,2,00
3/01/1930,1930,3,1
5 95,1995,5,00
1-09,00,1,09
1978,1978,00,00
Sep 23,00,9,23
10/1911,1911,10,00
11-6,00,11,6
1947 5 5,1947,5,5
9 10 91,1991,9,10
december 29,00,12,29
1993,1993,00,00
05 1,00,05,1
8-25-4,00,8,4
1965-7-18,1965,7,18
march 1914,1914,3,00
02 30 1913,1913,02,30
7 62,1962,7,00
Sept. 17,00,9,17
1926,1926,00,00
1997,1997,00,00
20.10,00,20,10
45.3,1945,3,00
1918,2018,00,00
1916 04 11,1916,4,11
1981-17-8,1981,8,17
92 Jul,1992,7,00
Sept. 15,00,9,15
1987-11-2,1987,11,2
1943.2.24,1943,2,24
1988 3 september,1988,9,3
1947,1947,00,00
8 15 1969,1969,8,15
11 15,00,11,15
1979,1979,00,00
08 11,00,08,11
Julliet 18 01,00,7,01
1914 05,1914,05,00
1970,1970,00,00
09/25,00,09,25
08-12-63,1963,8,12
49Sep14,1949,9,14
10/48,1948,10,00
45 24 03,1945,3,24
19 march 15,2015,3,19
ABRIL 21,00,4,21
02-23,00,02,23
01/31,00,01,00
Feb1991,00,2,00
19-9,00,19,9
06 05,00,06,05
86/19/9,1986,9,19
1960 2 03,1960,2,3
03.21.12,2012,3,21
june 07 68,1968,6,7
15 Mars,00,3,00
1970 29 DÉCEMBRE,1970,12,29
8/98,1998,8,00
2.1940,1940,2,00
1945,1945,00,00
Jan. 11 66,1966,1,11
december 22,00,12,22
FEBUARY         16,00,2,16
08/25,00,08,25
1970,1970,00,00
1994,1994,00,00
7.25,00,7,25
08-3-17,2017,8,3
MAY 15,00,5,15
51 20 10,1951,10,20
06-88,1988,06,00
11-23,00,11,23
60.10.28,1960,10,28
63.4,1963,4,00
41Mars11,1941,3,11
January 20,00,1,20
may 1981,1981,5,00
97 10 september,1997,9,10
July52,00,7,00
1952 21 june,1952,6,21
22 2,00,22,2
1969 ene,1969,1,00
10.28.12,2012,10,28
61/9/05,1961,9,5
12-12-8a,2010,9,12
03-13-11,2011,3,13
1963.6,1963,6,00
Jun  1955,1955,6,00
02-2005,2005,02,00
4.12,00,4,12
1970,1970,00,00
september 16 15,2015,9,16
1929 12 January,1929,1,12
3.18.27,1927,3,18
1990 may,1990,5,00
DÉCEMBRE 27,00,27,00
03/27,00,03,27
08 17,00,08,17
1966/2,1966,2,00
05/1918,1918,05,00
07-17-2011,2011,7,17
98/08/08,1998,8,8
11.98,1998,11,00
07-23-1983,1983,7,23
1913,2013,00,00
1946.1.4,1946,1,4
00Dec,00,12,00
dic 15,00,12,15
7.8a,2010,9,12
1992,1992,00,00
08.06,00,08,06
77.06,1977,06,00
1922,1922,00,00
37.2,1937,2,00
11.29.2003,2003,11,29
8.2008,2008,8,00
1984,1984,00,00
26.02,00,26,02
15-2-09,2009,2,15
Nov.            20,00,11,20
DÉCEMBRE 1926,1926,00,00
1917,2017,00,00
2003,2000,2,3
02.24,00,02,24
36-4-30,1936,4,30
45.07.3,1945,7,3
10-03,00,10,03
87 04,1987,04,00
10.1949,1949,10,00
1979 January,1979,1,00
1917Sep,00,9,00
11-18,00,11,18
dic 20 47,1947,12,20
Aug. 1985,1985,8,00
April 30 1977,1977,4,30
67.11,1967,11,00
09-13,00,09,13
10-9,00,10,9
65.21.12,1965,12,21
1986 03 oct,1986,10,3
1990 5 25,1990,5,25
2009/12,2009,12,00
ABRIL 20,00,4,20
08.23.71,1971,8,23
oct 2,00,10,2
1978,1978,00,00
4 1985,1985,4,00
70.01.05,1970,1,5
8/21,00,8,21
77 june 6,1977,6,6
37 10 07,1937,10,7
69 4 10,1969,4,10
5 20,00,5,20
95 Julliet 10,1995,7,10
54.28.3,1954,3,28
04-50,1950,04,00
2.02,00,2,02
74 Feb,1974,2,00
08/23,00,08,23
1.13,00,1,13
42.12.21,1942,12,21
29/01/10,2010,1,29
1967-7-1,1967,7,1
67.04.31,1967,04,00
02/25/70,1970,2,25
1965 dic 09,1965,12,9
1929,1929,00,00
49Dec20,1949,12,20
2008.5,2008,5,00
1947/3/22,1947,3,22
53 12,1953,12,00
Sept. 15,00,9,15
5-60,1960,5,00
52.15.12,1952,12,15
2-22-2002,2002,2,22
1933,1933,00,00
AUGUST 21,00,8,21
53 Feb 14,1953,2,14
1951.12,1951,12,00
1953,1953,00,00
50/6,1950,6,00
5 8 69,1969,5,8
90/6/03,1990,6,3
53 25 Sep,1953,9,25
dic 5 92,1992,12,5
11-15-93,1993,11,15
Feb30,00,2,00
Dec 18,00,12,18
1992,1992,00,00
10/15/29,1929,10,15
1965,1965,00,00
10/22,00,10,22
1930/3/4,1930,3,4
73 8 may,1973,5,8
97 16 DÉCEMBRE,1997,12,16
DÉCEMBRE 14 41,1941,12,14
1915 Aug. 21,1915,8,21
07-16-35,1935,7,16
Sep1989,00,9,00
30 FEBUARY,00,2,00
9 21 56,1956,9,21
85/6,1985,6,00
05 88,1988,05,00
60/11,1960,11,00
06/16/1943,1943,6,16
1986 28 may,1986,5,28
1920 14 Dec,1920,12,14
56 7 09,1956,7,9
1971/13/06,1971,6,13
FEBUARY         08,00,2,08
12.24.1993,1993,12,24
Jan. 07,00,1,07
July 26 1904,1904,7,26
7-02-55,1955,7,2
07 13 79,1979,7,13
7-16-50,1950,7,16
Mars 2006,2006,3,00
1953.6.20,1953,6,20
05 2,00,05,2
14-08-5,00,14,5
1952 1 DÉCEMBRE,1952,12,1
3-19,00,3,19
1993,1993,00,00
   apr. 46,1946,4,00
199-27-11,1999,27,11
1999,1999,00,00
12/2/20,1920,12,2
16.02.08,2008,2,16
07 ABRIL 29,1929,4,7
1974.1o.08,1974,1,8
54/12/4,1954,12,4
8 MAI 20,1920,5,8
Feb 59,1959,2,00
1903,2003,00,00
12 30,00,12,30
02.2012,2012,02,00
1920,1920,00,00
93 8,1993,8,00
Aug. 10,00,8,10
Jan. 31 48,1948,1,31
12/1983,1983,12,00
02 1901,1901,02,00
1901.11.12,1901,11,12
94.06.20,1994,6,20
3 50,1950,3,00
76-5,1976,5,00
18 2,00,18,2
83/12/27,1983,12,27
1930.5,1930,5,00
27 june 14,2014,6,27
07-26,00,07,26
12 27 45,1945,12,27
AUGUST 07 1999,1999,8,7
10/30/67,1967,10,30
7/1o/9,2018,9,12
July 12 2009,2009,7,12
April 12 1906,1906,4,12
62.8.6,1962,8,6
73 10,1973,10,00
1968-4-09,1968,4,9
1986,1986,00,00
67 11 29,1967,11,29
ene 80,1980,1,00
1977,1977,00,00
1932NOVEMBER,00,11,00
FEBUARY         20 65,1965,2,20
2012-11-23,2012,11,23
1948,1948,00,00
1935,1935,00,00
68 12 september,1968,9,12
10 24 53,1953,10,24
2.4.66,1966,2,4
DÉCEMBRE 56,1956,00,00
74 20 ene,1974,1,20
1942,1942,00,00
58/20/3,1958,3,20
08 2002,2002,08,00
07.13,00,07,13
92.9.2,1992,9,2
03 10,00,03,10
march 25 5,00,3,5
FEBUARY         25,00,2,25
1988,1988,00,00
10-22,00,10,22
MAR 19,00,3,19
1995,1995,00,00
12/11/8,00,12,8
17.18.10,1918,10,17
06/15/10,2010,6,15
1934/7/02,1934,7,2
1941,1941,00,00
FEBUARY         26 1901,1901,2,26
1937,1937,00,00
29April03,2003,4,29
03.05,00,03,05
12 1935,1935,12,00
12 13 2015,2015,12,13
2.11,00,2,11
Jan. 4,00,1,4
1919.02.8a,2010,9,12
1991,1991,00,00
1917,2017,00,00
1918,2018,00,00
06-3-14,2014,6,3
9 11,00,9,11
68-16-10,1968,10,16
29-10-8,00,29,8
2009-12,2009,12,00
DÉCEMBRE 23 1976,1976,12,23
1928,1928,00,00
1918.16.10,1918,10,16
1995,1995,00,00
95 8 28,1995,8,28
34 3 NOVEMBER,1934,11,3
9-45,1945,9,00
11 04,00,11,04
5/5,00,5,5
   apr. 9 64,1964,4,9
Nov.            59,1959,11,00
FEBUARY         1,00,2,1
6-12,00,6,12
03.27.1960,1960,3,27
50 Sept. 23,1950,9,23
1967,1967,00,00
26/05,00,26,05
47/6,1947,6,00
1913,2013,00,00
July 56,1956,7,00
10-15,00,10,15
08 72,1972,08,00
1947 06 march,1947,3,6
53FEBRUARY,00,2,00
Jan. 03 39,1939,1,3
87/14/10,1987,10,14
1974.11,1974,11,00
57 FEBUARY         12,1957,2,12
september 29,00,9,29
78.07.20,1978,7,20
1918Dec,00,12,00
1953,1953,00,00
4Nov.1,00,11,1
58/05,1958,05,00
4/3,00,4,3
January 20 8,00,1,8
1945,1945,00,00
37-06,1937,06,00
1910 January 01,1910,1,1
12.24,00,12,24
Jun  28,00,6,28
Dec 23 1960,1960,12,23
86/05,1986,05,00
1918,2018,00,00
1-2009,2009,1,00
05 17,00,05,17
DÉCEMBRE 7,00,7,00
11.11.80,1980,11,11
1919.13.04,1919,4,13
9 05,00,9,05
1999 9 1,1999,9,1
13-08,00,13,08
2014/02/5,2014,2,5
08-23,00,08,23
10.6,00,10,6
57/7/1,1957,7,1
06 29,00,06,29
07.1991,1991,07,00
94.01,1994,01,00
1980,1980,00,00
89/12,1989,12,00
12.8,00,12,8
1988,1988,00,00
2/33,1933,2,00
1968,1968,00,00
11-1988,1988,11,00
1960,1960,00,00
1928,1928,00,00
48.8,1948,8,00
43.10,1943,10,00
2007 Sep,2007,9,00
74 January 06,1974,1,6
09/16/1953,1953,9,16
9.26,00,9,26
53/12,1953,12,00
47    apr.,1947,4,00
65/7/1o,1965,7,1
1929,1929,00,00
1932-1-05,1932,1,5
december 31,00,12,00
1921/28/02,1921,2,28
02-77,1977,02,00
59 Feb 06,1959,2,6
2010    apr. 1o,2010,4,1
1948/6/12,1948,6,12
Sep 8a,00,9,00
07.9,00,07,9
1907 11 26,1907,11,26
05 DÉCEMBRE,00,05,00
1938,1938,00,00
71/17/8,1971,8,17
1986 14 July,1986,7,14
65FEBUARY,00,00,00
FEBRUARY68,00,2,00
FEBRUARY 15,00,2,15
19 18 3,2018,3,19
85-6-10,1985,6,10
13-4,00,13,4
1915 30 02,1915,30,02
January 68,1968,1,00
July 1981,1981,7,00
68dic10,1968,12,10
57.25.4,1957,4,25
1927/01/28,1927,1,28
12.15,00,12,15
16Julliet25,00,8,00
7-15,00,7,15
1933 10,1933,10,00
1980,1980,00,00
03-14,00,03,14
199X-21-11,00,1,11
1934-12,1934,12,00
AUGUST1953,00,8,00
71 7,1971,7,00
190,1900,1,1
3/1939,1939,3,00
27/5,00,27,5
09 17,00,09,17
4 05,00,4,05
3/09/20,1920,3,9
40/10,1940,10,00
08 12,00,08,12
42 NOVEMBER 08,1942,11,8
1977 8a 12,2010,9,12
92 11,1992,11,00
FEBUARY         27 36,1936,2,27
15/25/05,1925,5,15
7-83,1983,7,00
2010,1900,1,1
1943,1943,00,00
1937 20 9,1937,9,20
January 23,00,1,23
1920.1,1920,1,00
51ABRIL13,1951,4,13
1958,1958,00,00
1978-6-1,1978,6,1
2000,1900,1,1
46 16 ABRIL,1946,4,16
Jan. 18,00,1,18
1961,1961,00,00
53/3,1953,3,00
1953 08 7,1953,8,7
87.8,1987,8,00
1923,1923,00,00
36.21.01,1936,1,21
3-08,00,3,08
1926-12,1926,12,00
9-26,00,9,26
10-30,00,10,30
64-02,1964,02,00
1973,1973,00,00
MAI 16,00,5,16
64 march,1964,3,00
MAY 06,00,5,06
4/77,1977,4,00
1999,1999,00,00
1950,1950,00,00
1.7.1927,1927,1,7
07-10-34,1934,7,10
09-16,00,09,16
03/20,00,03,20
06.11.12,2012,6,11
73/27/2,1973,2,27
1943,1943,00,00
11/31/31,00,11,00
8 18 71,1971,8,18
07 FEBUARY,00,2,00
11 07 1954,1954,11,7
oct 14 1935,1935,10,14
July 71,1971,7,00
1993 09,1993,09,00
1923 01,1923,01,00
december 10 51,1951,12,10
1931,1931,00,00
MAR 31 1939,1939,3,31
1946 Julliet,1946,7,00
9999-8,9899,8,00
5/03,00,5,03
12 13 4,00,12,4
37.09,1937,09,00
47 3,1947,3,00
1959,1959,00,00
5-21-03,2003,5,21
January 18,00,1,18
65/09,1965,09,00
27 MAY 25,1925,5,27
01 24,00,01,24
10 10,00,10,10
12-93,1993,12,00
MAY 16 2009,2009,5,16
12 1902,1902,12,00
47 AUGUST,1947,8,00
1916,2016,00,00
1916,2016,00,00
196,1900,1,1
1 34,1934,1,00
09/68,1968,09,00
1926,1926,00,00
1913/11/9,1913,11,9
1901,2001,00,00
11-20,00,11,20
2/84,1984,2,00
57 may 14,1957,5,14
80 29 05,1980,5,29
1920,1920,00,00
12.75,1975,12,00
1943,1943,00,00
1955.07.18,1955,7,18
03/28/00,2000,3,28
1988december16,1988,12,16
08.9,00,08,9
AUGUST 25 5,00,8,5
11.12.11,2011,11,12
09-05,00,09,05
MAI44,00,5,00
1918,2018,00,00
38 10 Nov.,1938,11,10
10 19 1940,1940,10,19
4/14/13,2013,4,14
49.11.12,1949,11,12
dic 29,00,12,29
1927.10,1927,10,00
1942,1942,00,00
1968,1968,00,00
december 26 1996,1996,12,26
08 ABRIL,00,4,00
1920,1920,00,00
89.06.10,1989,6,10
1958,1958,00,00
6 2003,2003,6,00
MAY82,00,5,00
december 13 60,1960,12,13
17 18 may,2018,5,17
05.25.15,2015,5,25
1 71,1971,1,00
FEBRUARY 19 70,1970,2,19
12.27,00,12,27
1953,1953,00,00
1963 28 MAY,1963,5,28
2010 03 5,2010,3,5
1924,1924,00,00
October 9 20,1920,10,9
53.12.04,1953,12,4
1972,1972,00,00
6.03,00,6,03
194,1900,1,1
66 25 Sept.,1966,9,25
1902.4,1902,4,00
09/31/1961,1961,09,00
06-45,1945,06,00
ene 1932,1932,1,00
1925-31-07,1925,7,31
6-02,00,6,02
80.09.28,1980,9,28
70-02-09,1970,2,9
8.03,00,8,03
1916,2016,00,00
1993/09,1993,09,00
06.24.1909,1909,6,24
1934 Août 06,1934,8,6
dic 13 1984,1984,12,13
38 20 MAI,1938,5,20
10-26,00,10,26
07/6,00,07,6
11 25,00,11,25
1940 03,1940,03,00
march 5 6,00,3,6
06-9999,9899,06,00
02 96,1996,02,00
03/1970,1970,03,00
MAR 16,00,3,16
8/67,1967,8,00
11.27,00,11,27
09-16-36,1936,9,16
2007-3-16,2007,3,16
04 05 1965,1965,4,5
Sept. 10,00,9,10
ene 19,00,1,19
1967,1967,00,00
1916,2016,00,00
1980,1980,00,00
55-11-01,1955,11,1
62.4.7,1962,4,7
march 21,00,3,21
07-17,00,07,17
   apr. 26,00,4,26
10/97,1997,10,00
05/14/26,1926,5,14
1989,1989,00,00
1912 25 september,1912,9,25
Jan. 13 49,1949,1,13
October 06 5,00,10,5
